popularity,id,name,album,duration_ms,album_release_date,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artista_id,artista_generos,artista_followers,artista_name,time_signature
74,1SN1vSPsr4V4tIUTR3s8YW,Fast Car,Blue,212424,2018-11-09,False,0.672,0.578,9,-6.621,1,0.0569,0.469,0.0,0.312,0.548,113.945,1HBjj22wzbscIZ9sEb5dyf,"dance pop,edm,pop,tropical house,uk dance",2791439,Jonas Blue,4
44,7Hr9RbyiHNz7nDpH4i4QwE,Avisame Cuando Llegues,Dada,211521,2018-08-05,False,0.802,0.63,9,-7.398,1,0.245,0.361,4e-06,0.0577,0.565,163.702,1FuC6w5K3iO32aU8k4TiPA,pop argentino,23726,Soy Rada and the Colibriquis,4
64,5zOAudPQIs5U8zP6LQGHmH,MALAMENTE - Cap.1: Augurio,MALAMENTE (Cap.1: Augurio),149450,2018-05-30,False,0.895,0.483,5,-4.709,0,0.0881,0.565,0.0137,0.0737,0.52,98.057,7ltDVBr6mKbRvohxheJ9h1,r&b en espanol,3596062,ROSALÍA,4
75,6SRWhUJcD2YKahCwHavz3X,Darkside,Different World,211680,2018-12-14,False,0.43,0.606,4,-5.115,0,0.0431,0.131,0.0,0.173,0.123,169.988,7vk5e3vY1uw9plTHJAMwjN,electro house,22099737,Alan Walker,4
79,5JEx7HbmvHQQswJCsoo9rA,Close To Me (with Diplo) (feat. Swae Lee),Close To Me (feat. Swae Lee),182623,2018-10-24,True,0.575,0.758,1,-5.029,0,0.0618,0.0954,0.0,0.394,0.493,144.107,0X2BH1fck6amBIoJhDVmmJ,"dance pop,electropop,metropopolis,pop,post-teen pop,tropical house,uk pop",8043007,Ellie Goulding,4
49,3mDVDehXZPPfQ9K6AJlQbs,Me Vas a Extrañar - En Vivo,40 Minutos ATR (En Vivo),170480,2018-12-24,False,0.482,0.8,11,-4.941,1,0.0337,0.39,0.0,0.779,0.609,89.453,3YeBTR1Q1rUxKguz4jP6UV,cumbia villera,1203790,Damas Gratis,4
48,7wVNlWiXGItDKPPIswG9bl,Vuelta a la Luna,Antezana 247 (Deluxe Edition),256247,2018-11-11,False,0.433,0.807,5,-5.934,0,0.0484,0.22,0.0,0.121,0.235,134.425,2qWK8K2Jfh67UqtwY8tCW6,"argentine hip hop,trap argentino",406120,Ysy A,4
73,16XiTUC2rQvb5lmtOm3FYY,Us,Electric Light,181360,2018-05-18,False,0.559,0.473,0,-4.147,1,0.0364,0.177,1.5e-06,0.108,0.341,69.973,4EzkuveR9pLvDVFNx6foYD,"neo mellow,pop,pop rock",2898891,James Bay,4
80,2t8yVaLvJ0RenpXUIAC52d,a lot,i am > i was,288624,2018-12-21,True,0.837,0.636,1,-7.643,1,0.086,0.0395,0.00125,0.342,0.274,145.972,1URnnhqYAYcrqrcwql10ft,"atl hip hop,rap,trap",8001589,21 Savage,4
70,4v7DgEMw6EvYyuQ4eWFD9l,What If (I Told You I Like You),What If (I Told You I Like You),219186,2018-05-18,False,0.735,0.584,1,-5.047,1,0.14,0.189,0.0,0.125,0.395,93.016,6aX6KqXgEcARRHwvWxHcFW,"canadian pop,social media pop",460600,Johnny Orlando,4
68,2h3Q3wDxLNfBh0yX8d3jib,cliché,plum blossom,184272,2018-12-07,False,0.541,0.208,1,-17.989,0,0.368,0.908,0.0,0.163,0.65,94.927,0HthCchcL0kVLHTr113Vk1,"bedroom pop,indie pop,lo-fi beats,pop",812498,mxmtoon,4
72,5Sn2fm8aisVlR7S6u1KW57,FAKE LOVE,Love Yourself 結 'Answer',242333,2018-08-24,False,0.557,0.719,2,-4.515,0,0.0372,0.00267,0.0,0.306,0.344,77.501,3Nrfpe0tUJi4K4DXYWgMUX,"k-pop,k-pop boy group",19678900,BTS,4
80,5IaHrVsrferBYDm0bDyABy,Taste (feat. Offset),Taste (feat. Offset),232959,2018-05-16,True,0.884,0.559,0,-7.442,1,0.12,0.0236,0.0,0.101,0.342,97.994,5LHRHt1k9lMyONurDHEdrp,"pop rap,rap,trap",5700860,Tyga,4
46,4AmaV3GBKPdAjgrI5ei9Bm,Ella Dijo No,Ella Dijo No,241517,2018-06-29,False,0.497,0.243,4,-11.94,0,0.0373,0.863,9.02e-06,0.12,0.364,146.026,3Pc0Gebx1aAAJlZh3zysmI,"argentine indie,argentine rock,latin alternative,latin rock,pop argentino,rock en espanol,rock nacional",56542,Emmanuel Horvilleur,4
74,72gv4zhNvRVdQA0eOenCal,Symphony (feat. Zara Larsson),What Is Love? (Deluxe Edition),212733,2018-11-30,False,0.715,0.605,0,-5.128,0,0.0428,0.239,1.41e-05,0.189,0.454,122.956,6MDME20pz9RveH9rEXvrOM,"dance pop,edm,pop,post-teen pop,tropical house,uk dance,uk funky",3846165,Clean Bandit,4
73,27oFpFktCq9JIXjJQRuv7a,GOTTI,Day69: Graduation Day,166851,2018-04-10,True,0.728,0.584,10,-7.255,0,0.176,0.0524,0.0,0.0658,0.365,161.9,7gZfnEnfiaHzxARJ2LeXrf,emo rap,5119579,6ix9ine,4
75,222B3aljXx6fFwKmFjuBED,Woman Like Me (feat. Nicki Minaj),LM5 (Deluxe),229720,2018-11-16,True,0.754,0.854,5,-3.449,0,0.0608,0.177,0.0,0.0808,0.8,75.002,3e7awlrlDSwF3iM0WBjGMp,"dance pop,girl group,pop,post-teen pop,talent show,uk pop",7562157,Little Mix,4
43,5RMjaMHsHVsMNKvTvpwZMw,Festivalero,Festivalero,183477,2018-08-15,False,0.744,0.898,8,-3.883,0,0.115,0.246,0.0,0.0504,0.964,100.008,5EQuMf3chH4yv7UPEiVIxx,"folclore salteno,folklore nuevo argentino",2177,Campedrinos,4
49,0oBWguVUPlf25t5k2nMf2h,Time,Time,204000,2018-09-18,False,0.675,0.791,10,-4.522,0,0.0462,0.544,5.15e-05,0.129,0.267,119.976,6H70hylNqfc86Omz8GoyDB,trap argentino,55724,Tobi,4
75,2LskIZrCeLxRvCiGP8gxlh,Arms Around You (feat. Maluma & Swae Lee),Arms Around You (feat. Maluma & Swae Lee),198902,2018-10-25,True,0.703,0.723,9,-5.45,0,0.0412,0.0302,2.06e-06,0.126,0.288,104.969,15UsOTVnJzReFVN1VCnxy4,"emo rap,miami hip hop",20215038,XXXTENTACION,4
44,0hH4xzuutrEzijPFKksrgt,Asesina,Asesina,164602,2018-05-26,False,0.694,0.833,5,-5.3,0,0.13,0.132,3.35e-05,0.0282,0.903,200.013,4i8gw18sxoX8FrivUaNVTF,cumbia pop,18183,Fedu DJ,4
45,55MS3jdV6yT5roQCvEAf4P,Que Ya No Me Llame,Que Ya No Me Llame,194281,2018-01-19,False,0.645,0.73,4,-3.659,0,0.0421,0.218,0.0,0.5,0.643,96.065,1wkImvL5XLLhrNcmX7sVt4,cumbia villera,124577,Rodrigo Tapari,4
47,1A9iX4vg8vLi4Gmr34k9nQ,Lento,Lento,215040,2018-05-27,False,0.763,0.554,10,-4.796,0,0.0406,0.0429,0.0,0.103,0.193,125.039,4C29ETLBPmYKYwtJUepbJz,"argentine hip hop,trap argentino,trap latino",581625,Seven Kayne,4
62,3yaKfdw6Hd2LX6zmTXVPsK,La Carta,La Carta,149546,2018-12-14,True,0.447,0.625,3,-8.053,1,0.333,0.902,0.0,0.108,0.864,85.129,128ftF9X7Kd7Di2fq3wYVs,"perreo,reggaeton flow",254465,Jamby el Favo,4
73,1T575AhHueYinKSDflEsGK,Heaven,Fifty Shades Freed (Original Motion Picture Soundtrack),191786,2018-02-09,False,0.552,0.371,7,-9.104,0,0.0359,0.857,0.0,0.0838,0.245,199.843,0ZED1XzwlLHW4ZaG4lOT6m,"dance pop,electropop,pop,post-teen pop",2939884,Julia Michaels,3
74,7IOuCLt770D8v0u3SVaDeI,Wasabi,LM5 (Deluxe),154786,2018-11-16,True,0.847,0.656,2,-4.976,1,0.115,0.00451,0.000854,0.143,0.234,114.001,3e7awlrlDSwF3iM0WBjGMp,"dance pop,girl group,pop,post-teen pop,talent show,uk pop",7562157,Little Mix,4
63,6thg9w8KTc9RvMWK8jnxNW,Una En Un Millón,Una En Un Millón,208840,2018-01-12,False,0.865,0.699,4,-4.921,0,0.0668,0.334,0.0,0.104,0.536,95.016,7tU1VKOuxiNZwBZC6RHidA,"latin,latin hip hop,reggaeton,reggaeton flow,tropical",3090670,Alexis y Fido,4
44,3cwY7pvMIdmtMbF6tXF8WU,Cantemos (feat. Emiliano Brancciari),20 Años Celebrando,344810,2018-11-16,False,0.627,0.732,11,-6.798,1,0.0328,0.167,3.61e-05,0.111,0.656,133.936,0Dy32zfSrQ332Bz8wsthKJ,argentine rock,1308935,La Beriso,4
71,1ZPpGPko8oULTmi34rozMh,Trivia 轉 : Seesaw,Love Yourself 結 'Answer',246334,2018-08-24,False,0.707,0.791,5,-4.481,0,0.035,0.181,0.0,0.102,0.678,106.985,3Nrfpe0tUJi4K4DXYWgMUX,"k-pop,k-pop boy group",19678900,BTS,4
55,0xLwnCEEIPLkaIfDrp2Vmw,Conejita,Conejita,177423,2018-07-21,True,0.894,0.846,4,-4.827,1,0.162,0.236,0.00354,0.0886,0.761,114.988,05i5DIXDf4Ai4NEPEi3uBZ,"dembow,dominican pop,rap dominicano",76898,Atomic Otro Way,4
59,6PZraXLVqn18HrwCf9fdzH,Quiero Decirte,MANTRA,226160,2018-05-18,False,0.622,0.721,4,-4.933,1,0.0744,0.0623,0.0,0.0745,0.511,181.963,07YUOmWljBTXwIseAUd9TW,"colombian pop,latin,reggaeton",12172991,Sebastian Yatra,4
54,25qFhaCAsjEWoNXhk3puiV,Akapelinho,Akapelinho,188391,2018-12-06,True,0.777,0.569,7,-11.197,1,0.37,0.156,0.0438,0.0929,0.466,152.931,6fMZytDgX1Q9OV6ndSugym,venezuelan hip hop,291700,Akapellah,4
61,6qu53IWTHi9odNr4hBDHk6,Cuenta Pendiente,#333 (Edición Deluxe),192183,2018-10-19,False,0.735,0.801,9,-5.759,0,0.103,0.296,0.00067,0.118,0.783,163.931,7K9rdoOJSiKXoVXPlSkGKT,"dance pop,latin,latin arena pop,latin pop,latin viral pop,mexican pop",1371880,Paty Cantú,4
73,6KigD0mlF4VGDYiSEzAyYw,Fight Back,Fight Back: The Collection,200571,2018-11-30,True,0.716,0.946,1,-3.412,1,0.261,0.094,6.63e-05,0.0825,0.587,139.943,3z97WMRi731dCvKklIf2X6,,706226,NEFFEX,4
71,4A7EkKijzA4ryEoCRWJzdG,I'll Never Love Again - Film Version,A Star Is Born Soundtrack,281066,2018-10-05,False,0.451,0.34,7,-7.466,1,0.031,0.763,2.49e-06,0.135,0.221,110.502,1HY2Jd0NmPuamShAr6KMms,"dance pop,pop",12369023,Lady Gaga,4
76,0lks2Kt9veMOFEAPN0fsqN,Lily,Different World,195840,2018-12-14,False,0.423,0.634,6,-5.877,0,0.0578,0.196,0.0,0.189,0.467,150.978,7vk5e3vY1uw9plTHJAMwjN,electro house,22099737,Alan Walker,4
67,6pZHZndlo57dPCYnvlYFOE,RLNDT,X 100PRE,284852,2018-12-23,True,0.6,0.528,0,-6.554,1,0.0308,0.263,0.0,0.588,0.142,108.025,4q3ewBCX7sLwd24euuV69X,"latin,reggaeton,trap latino",22467426,Bad Bunny,4
61,735N73RiMdFDVV54nj2ZMA,No Me Equivoqué,No Me Equivoqué,192333,2018-12-14,True,0.752,0.698,11,-5.775,1,0.211,0.263,0.0,0.189,0.587,173.974,1pQWsZQehhS4wavwh7Fnxd,"latin,reggaeton flow,trap argentino",736814,Lenny Tavárez,4
82,3EPXxR3ImUwfayaurPi3cm,Be Alright,Be Alright,196373,2018-06-29,True,0.553,0.586,11,-6.319,1,0.0362,0.697,0.0,0.0813,0.443,126.684,3QSQFmccmX81fWCUSPTS7y,"australian pop,pop",1147851,Dean Lewis,4
71,5My4LtZW8JQJoKFDWodqIt,Use Somebody - Recorded at Spotify Studios NYC,Spotify Singles,176586,2018-11-14,False,0.366,0.519,5,-6.066,1,0.0331,0.35,0.0,0.145,0.308,124.632,7n2wHs1TKAczGzO7Dd2rGr,"canadian pop,pop,post-teen pop,viral pop",27300091,Shawn Mendes,4
74,2sHwSBNDZN2yjCtgwStYt1,Crush Culture,Sunset Season,204120,2018-11-16,False,0.522,0.765,0,-5.395,1,0.193,0.146,0.0,0.0866,0.455,180.065,4Uc8Dsxct0oMqx0P6i60ea,"bedroom pop,indie pop,pop",1190366,Conan Gray,4
69,7I3skNaQdvZSS7zXY2VHId,The Hype,Trench,265373,2018-10-05,False,0.53,0.816,9,-6.149,1,0.0503,0.0105,0.00061,0.379,0.371,87.019,3YQKmKGau1PzlVlkL1iodx,"modern rock,rock",17217947,Twenty One Pilots,4
60,3nhzPKCm2yqGmgEhdAg19u,Four Out Of Five,Tranquility Base Hotel & Casino,312346,2018-05-11,False,0.601,0.863,0,-4.31,1,0.0685,0.0626,0.0,0.0717,0.676,130.189,7Ln80lUS6He07XvHI8qqHH,"garage rock,modern rock,permanent wave,rock,sheffield indie",9309125,Arctic Monkeys,4
43,2Q6KXsFnY6xxHXffqZWuQz,Renglones Torcidos,Renglones Torcidos,248241,2018-02-14,False,0.646,0.775,0,-6.841,1,0.0461,0.0763,0.0,0.0903,0.714,147.048,7dlkBH23ERFXxuNoMHq94Y,,121566,Q' Lokura,4
43,3AP3yFNoB0mdDh8DEaLCdL,La Luna,Conociendo Rusia,208579,2018-10-12,False,0.432,0.456,4,-7.259,1,0.029,0.132,0.000205,0.085,0.231,98.843,79R7PUc6T6j09G8mJzNml2,"argentine alternative rock,argentine indie",46619,Conociendo Rusia,3
73,6qAzAmPBUpGrk7XADZHR5k,LOVE SCENARIO,Return,209648,2018-01-25,False,0.806,0.707,7,-4.623,1,0.0307,0.331,0.0,0.294,0.746,118.011,5qRSs6mvI17zrkJpOHkCoM,"k-pop,k-pop boy group",2543850,iKON,4
44,51Uw47jeFgvv622ma9PxWy,Baila para Mi,Baila para Mi,149916,2018-11-16,False,0.688,0.939,11,-1.255,0,0.0787,0.166,0.0,0.0965,0.963,100.098,6635eN3p3KGQiPdlFFvred,cumbia pop,1256,Marito,1
79,0oufSLnKQDoBFX5mgkDCgR,Trust,Lost,158420,2018-10-19,True,0.764,0.396,8,-8.566,1,0.159,0.227,7.54e-05,0.12,0.475,92.006,3tlXnStJ1fFhdScmQeLpuG,"alternative r&b,dmv rap,rap",708325,Brent Faiyaz,4
75,6otiaV2fagE3s8IvP6WkwG,I'm Just a Kid,"No Pads, No Helmets...Just Balls (15th Anniversary Tour Edition)",198333,2018-04-06,False,0.527,0.834,1,-5.531,1,0.0447,0.00107,0.000102,0.0993,0.422,110.065,2p4FqHnazRucYQHyDCdBrJ,"canadian pop punk,canadian punk,canadian rock,pop punk,post-grunge",2501647,Simple Plan,4
45,1bMxpgwLvaqYOuTZnXBfEV,Bestia Pequeña,Discutible,181306,2018-10-12,False,0.572,0.672,7,-5.531,1,0.0576,0.33,0.000264,0.0915,0.678,185.89,2F9pvj94b52wGKs0OqiNi2,"argentine rock,electronica argentina,latin alternative,latin rock,pop electronico,rock en espanol",799058,Babasónicos,4
63,6Xfz4YNwwIcFRyfW3QQZVp,Te Quiero Ver,Utopia,205189,2018-08-16,True,0.769,0.839,7,-3.765,0,0.0606,0.411,0.0,0.324,0.547,90.019,580taoAhpqvyGCRoJsVdw9,"chilean indie,rap chileno,trap chileno",80860,Ceaese,4
70,1xYBeQ5u8uaJ3oBWktjGyJ,Acurrucar,mix pa llorar en tu cuarto,234080,2018-03-02,True,0.809,0.216,8,-12.103,1,0.0353,0.944,0.00799,0.0894,0.236,99.1,3JSSjGYcIkgsrz7892CelT,"chihuahua indie,indie triste,mexican indie",676262,Ed Maverick,4
68,6kjKRa91zikS6ZOL2Rt1QF,Entertainer,Icarus Falls,202600,2018-12-14,True,0.696,0.568,5,-8.017,1,0.0369,0.475,2.44e-05,0.0922,0.504,153.93,5ZsFI1h6hIdQRw2ti0hz81,"dance pop,electropop,pop,post-teen pop,uk pop",11888307,ZAYN,4
70,6o8ogTrSX8H0F66Pdz3Tsc,Baby Girl (feat. Lalo Ebratt),Baby Girl (feat. Lalo Ebratt),218469,2018-08-17,False,0.804,0.705,1,-5.272,1,0.199,0.0275,0.000138,0.202,0.45,103.009,0AspLZGQkP38yddNoD0pLn,"latin,latin pop,latin viral pop,mexican pop,perreo,reggaeton",1068489,Mario Bautista,4
43,1ppOmid1B0fsqGteY3hGGR,Reggaeton Prendido,Reggaeton Prendido,213751,2018-10-04,False,0.63,0.806,6,-5.258,0,0.121,0.00541,0.0,0.1,0.418,80.529,6uJE0vxnT7UNCgBHOCZ7WV,"trap argentino,trap espanol",45479,Osx Mob,4
46,47ThKK7dvqzhBYBeMn2USN,Tema de Susana,BACH,248813,2018-08-03,False,0.781,0.778,9,-5.544,1,0.0267,0.126,0.0582,0.203,0.915,105.006,0wn2qDKzeFlhjRUtJAwJjp,"argentine alternative rock,argentine indie,latin rock,mexican indie",95812,Bandalos Chinos,4
44,4BU03R1lcYimXBvBpcb3LN,Enganchado Nj,Enganchado Nj,357244,2018-12-14,False,0.497,0.842,7,-5.555,1,0.0666,0.0234,0.0,0.0533,0.856,98.806,2PkjYgKhHI4qofYoxWB9ZP,cumbia pop,62030,Axel Caram,4
81,7ycWLEP1GsNjVvcjawXz3z,Praise The Lord (Da Shine) (feat. Skepta),TESTING,205040,2018-05-25,True,0.85,0.569,5,-8.152,0,0.136,0.0609,0.0816,0.1,0.294,80.02,13ubrt8QOOCPljQ2FL1Kca,"east coast hip hop,hip hop,pop rap,rap,southern hip hop,trap",7091482,A$AP Rocky,4
65,3Nkqp3NSGWMXVVO08zGpN7,Peligrosa,Vibras,202346,2018-05-25,False,0.769,0.759,6,-4.393,0,0.051,0.0545,0.000628,0.101,0.68,105.993,1vyhD5VmyZ7KMfW5gqLgo5,"latin,reggaeton",20559163,J Balvin,4
44,1Is6ZM2KQp4BsgiOcx6Y02,Fobia,Best Seller,168758,2018-10-26,False,0.771,0.723,0,-6.181,0,0.0837,0.18,0.0,0.223,0.699,118.003,2XVoz4hoXgQ3C2BTGxl9V2,"argentine alternative rock,argentine indie,pop argentino",39264,Juan Ingaramo,4
76,5rYpwP1dHWGVMrSZbTmt3e,Life is Beautiful,"Come Over When You're Sober, Pt. 2",207586,2018-11-09,True,0.533,0.638,10,-9.411,1,0.0636,0.0385,0.000932,0.0758,0.324,135.056,2kCcBybjl3SAtIcwdWpUe3,"emo rap,lgbtq+ hip hop",4021175,Lil Peep,4
71,1ok4gxOv8cg5WLjWK6TQhD,Go Go,Love Yourself 結 'Answer',235779,2018-08-24,False,0.856,0.617,10,-5.308,0,0.0841,0.171,0.0,0.0857,0.759,136.082,3Nrfpe0tUJi4K4DXYWgMUX,"k-pop,k-pop boy group",19678900,BTS,4
46,2HkQdPSkXlsWnwO2g55Biv,Rompe la Discoteca,Rompe la Discoteca,181237,2018-08-29,False,0.927,0.709,2,-7.121,1,0.119,0.281,0.0,0.103,0.643,104.079,2C35cS5LR5MchcaFDbT8Bd,cumbia pop,23319,Dura DJ,4
66,0YNtAadZvKBBEFARtfoCV8,Compass,Hard To Imagine The Neighbourhood Ever Changing,167960,2018-11-02,False,0.7,0.82,5,-5.499,0,0.0329,0.238,0.318,0.658,0.667,109.998,77SW9BnxLY8rJ0RciFqkHh,"modern alternative rock,modern rock,pop,rock",3942524,The Neighbourhood,4
71,14kYOiFVPb7E7NfFbqhdln,goodnight n go,Sweetener,189506,2018-08-17,True,0.708,0.454,1,-7.07,1,0.0395,0.0217,0.0,0.073,0.24,110.963,66CXWjxzNUsdJxJ2JdwvnR,"dance pop,pop,post-teen pop",47162347,Ariana Grande,4
47,5UdK8tKNqvihx22w3vT94L,Perla,Perla,213414,2018-08-21,False,0.729,0.548,10,-12.514,0,0.077,0.327,0.173,0.129,0.129,79.174,4puAp107dCehraE47QXVQX,trap argentino,422425,C.R.O,4
76,3lWzVNe1yFZlkeBBzUuZYu,Bella Ciao - Música Original de la Serie la Casa de Papel/ Money Heist,Bella Ciao (Música Original de la Serie la Casa de Papel/ Money Heist),139844,2018-04-20,False,0.46,0.564,9,-10.329,0,0.0343,0.538,0.0,0.191,0.962,135.178,2TJHmhbmT7L3gw2NKyDTHh,,15852,Manu Pilas,5
76,4keoy2fqgwGnbWlm3ZVZFa,Happy Now,Happy Now,207029,2018-07-18,False,0.503,0.741,4,-5.128,1,0.047,0.579,1.49e-06,0.0712,0.458,88.335,2qxJFvFYMEDqd7ui6kSAcq,"complextro,dance pop,edm,electro house,electropop,german techno,pop,post-teen pop,tropical house",5116027,Zedd,3
65,1tDVgmIzvqIpgilWP3tc69,Forever,Love Is Dead,224459,2018-05-25,False,0.439,0.755,2,-5.277,0,0.0379,0.000531,1.19e-06,0.209,0.333,151.964,3CjlHNtplJyTf9npxaPl5w,"electropop,indie pop,indie poptimism,indietronica,metropopolis,neo-synthpop,shimmer pop",1130127,CHVRCHES,4
61,5IkOnAKGDJT5M8KpFIHzsd,Antes De Ti,Antes De Ti,242240,2018-02-02,False,0.504,0.604,7,-4.577,0,0.0262,0.229,2.25e-06,0.278,0.327,92.111,4boI7bJtmB1L3b1cuL75Zr,"latin,latin alternative,latin pop",3083564,Mon Laferte,4
73,1IX47gefluXmKX4PrTBCRM,What is Love,Summer Nights,208240,2018-07-09,False,0.574,0.909,8,-1.572,1,0.0655,0.0988,0.0,0.264,0.565,169.964,7n2Ycct7Beij7Dj7meI4X0,"k-pop,k-pop girl group",5666867,TWICE,4
62,4DS7HoqrKq1dDjeYOKBlu9,De las 2 (feat. Bad Bunny & Arcángel),Trap Capos II,260493,2018-04-13,True,0.744,0.696,8,-5.015,0,0.117,0.71,0.0,0.0808,0.406,120.146,2pQAUIesBqfT87PaM1ijtk,"reggaeton,reggaeton flow,trap latino",161557,Trap Capos,4
70,2bzitsPcImYC6DZWvvLCQi,"Zero - From the Original Motion Picture ""Ralph Breaks The Internet""",Origins (Deluxe),210933,2018-11-09,False,0.634,0.662,6,-7.543,1,0.0325,0.000479,0.00142,0.111,0.244,90.011,53XhwfbYqKCa1cC15pYq2q,"modern rock,rock",27642174,Imagine Dragons,4
79,1xzBco0xcoJEDXktl7Jxrr,Mo Bamba,MUDBOY,183906,2018-10-05,True,0.729,0.625,4,-5.266,1,0.0315,0.194,0.00986,0.248,0.261,146.034,2RDOrhPqAM4jzTRCEb19qX,"rap,trap,underground hip hop,vapor trap",879563,Sheck Wes,4
43,29HZOXUcg1rIE3QYIdYCBx,ABRIR TU CORAZON,ENCHASTRE,166146,2018-10-12,False,0.32,0.311,1,-8.796,1,0.037,0.916,0.0,0.0943,0.296,141.428,5l4GdLELvdnXZVT5g947i3,"argentine alternative rock,argentine indie,electronica argentina,latin rock,pop argentino",75085,LOUTA,4
73,1xYpVRspgaLxdJLOTQkTjg,STOP TRYING TO BE GOD,ASTROWORLD,338438,2018-08-03,True,0.588,0.567,4,-3.738,0,0.0628,0.221,0.0,0.135,0.113,150.009,0Y5tJX1MQlPlqiwlOH1tJY,rap,10435596,Travis Scott,4
43,0addwQw947UzHhby2thnGg,Olvida Que Te He Amado,Mi Cantar,259566,2018-12-14,False,0.657,0.505,4,-9.87,0,0.0329,0.4,0.0,0.091,0.398,125.05,45SolwUehJs6vFkuAfqMf6,"chamame,folclore salteno,folklore argentino",198591,Jorge Rojas,4
45,7cwDTm3iGh2R9Jcelko15v,MI Diablo,Destilar,185575,2018-05-18,False,0.507,0.802,7,-7.695,1,0.0326,0.265,0.0002,0.251,0.709,158.911,6nVcjUJemqpJjc1WevwTvL,"latin alternative,latin rock,rock en espanol,rock uruguayo",560384,La Vela Puerca,4
47,7apkYl2F1dkWGTWAXRk37i,Arruinandome,542 (Deluxe Edition),156000,2018-11-06,False,0.609,0.662,2,-5.947,1,0.0339,0.364,0.0,0.422,0.155,100.032,4puAp107dCehraE47QXVQX,trap argentino,422425,C.R.O,4
44,79sYUB92V2Chfn8VFihIJv,$$$,$$$,282984,2018-12-25,False,0.633,0.375,11,-18.246,0,0.0829,0.625,0.0153,0.0852,0.479,133.946,5Q2fyL2TcdUY9IqKTkGk5G,argentine hip hop,140357,Bardero$,4
85,4VXIryQMWpIdGgYR4TrjT1,All Girls Are The Same,Goodbye & Good Riddance,165819,2018-12-10,True,0.671,0.529,0,-7.226,1,0.307,0.0769,0.000335,0.0856,0.203,161.989,4MCBfE4596Uoi2O4DtmEMz,"chicago rap,melodic rap",10184149,Juice WRLD,4
68,6TA5aymvVrtiPVbuAwmPIc,Scary Love,Hard To Imagine The Neighbourhood Ever Changing,222666,2018-11-02,False,0.595,0.636,5,-5.981,0,0.0312,9.45e-05,0.0529,0.196,0.147,112.008,77SW9BnxLY8rJ0RciFqkHh,"modern alternative rock,modern rock,pop,rock",3942524,The Neighbourhood,4
61,4n8cY8SZgldxSbq9uJ05Tq,Soy Yo,Soy Yo,244040,2018-05-18,False,0.41,0.438,5,-8.555,1,0.0545,0.615,0.0,0.101,0.163,190.046,69UypehHabb68utzfjAVlV,"latin,latin pop,puerto rican pop,tropical",796939,Kany Garcia,3
43,5hl9wX67vKKzT2nBO0B2BE,El Mero Mero,Only Business (Versión Original),233000,2018-08-07,False,0.842,0.643,10,-6.385,0,0.207,0.301,0.000115,0.11,0.749,91.983,0Xo4VFS3v07L0GwIVkZLfg,argentine hip hop,75358,Homer El Mero Mero,4
76,3nQQotHU6YtE0Z4kiMNoW8,Geek'd (feat. Lil Baby),15,133690,2018-09-18,True,0.855,0.562,9,-7.099,0,0.299,0.485,7.89e-06,0.112,0.193,164.053,7DuTB6wdzqFJGFLSH17k8e,"pop,pop rap,social media pop,trap queen",1992133,Bhad Bhabie,4
66,6kN06eEOblRAuWI0xUUS91,¿Quien Tu Eres?,X 100PRE,159228,2018-12-23,True,0.727,0.58,2,-6.804,0,0.136,0.185,3.58e-06,0.125,0.325,137.048,4q3ewBCX7sLwd24euuV69X,"latin,reggaeton,trap latino",22467426,Bad Bunny,4
76,6VrCmhRBFnuGKmtNfk4jDs,Spotlight,Spotlight,177600,2018-01-12,False,0.546,0.822,7,-4.483,1,0.151,0.0145,0.0,0.742,0.615,150.06,64KEffDW9EtZ1y2vBYgq8T,"brostep,pop,progressive electro house",24818756,Marshmello,4
72,3NuK5xMlSlB6K2Qp16zf3h,Solo (feat. Demi Lovato),What Is Love? (Deluxe Edition),222706,2018-11-30,False,0.74,0.622,11,-4.608,0,0.0446,0.0357,4.85e-05,0.356,0.556,104.966,6MDME20pz9RveH9rEXvrOM,"dance pop,edm,pop,post-teen pop,tropical house,uk dance,uk funky",3846165,Clean Bandit,4
62,54N6ILqlyNzADZNuGEfk9a,Yeezy,Real Hasta la Muerte,261904,2018-07-17,True,0.757,0.757,8,-4.956,1,0.209,0.533,0.0,0.0927,0.553,126.01,2R21vXR83lH98kGeO99Y66,"latin,reggaeton flow,trap latino",12876069,Anuel AA,4
62,5Sv1rKKMX1yl9kfJ2HTluk,Unica - Remix,Aura,216293,2018-08-24,False,0.637,0.868,9,-3.19,0,0.0571,0.121,0.0,0.533,0.682,174.105,1i8SpTcr7yvPOmcqrbnVXY,"latin,puerto rican pop,reggaeton,trap latino",23269583,Ozuna,4
44,7DBfDF4SuQ4WDCS9MeSK4r,Pasan los días,Pasan los días,241348,2018-12-20,False,0.626,0.566,10,-10.863,0,0.36,0.0525,0.0,0.127,0.848,92.157,5aJWEc5r4loyrMRAXgPxsh,argentine hip hop,8638,Ronpe 99,4
59,5T1MmDTBxXdCzIK0d76fQs,11 Besos,Balas Perdidas,118727,2018-10-25,False,0.741,0.191,7,-9.879,1,0.0451,0.802,0.0,0.127,0.351,112.567,5C4PDR4LnhZTbVnKWXuDKD,"colombian pop,latin,latin pop",3179082,Morat,3
